release,addedLOC,deletedLOC,churnLOC,entropy,changeAge,changedFiles,contributors,developerExp,maxPreviousBug,maxPreviousCrossLangBug,crossLang
3,1,0,1,0,246,1,1,12,0,0,False
3,1,1,2,0,1,1,2,10,0,0,False
3,0,0,0,0,0,0,0,604,0,0,False
3,17,15,32,0,31,1,3,361,0,0,False
3,6,0,6,0,0,1,4,360,0,0,False
3,8,0,8,0,109,1,4,359,10,0,False
3,1,1,2,0,34,1,4,358,0,0,False
3,2,2,4,0,0,1,0,357,0,0,False
3,0,0,0,0,0,0,0,113,0,0,False
3,0,0,0,0,0,0,0,1495,0,0,False
5,1.33333333333333,1.33333333333333,2.66666666666667,3.3841452871592,11.3333333333333,9,3.88888888888889,540,0,0,False
3,1,2,3,0,86,1,1,217,0,0,False
3,1.5,0.5,2,1.20751874963942,10,2,1.5,1494,0,0,False
3,0,0,0,0,0,0,0,539,0,0,False
3,0,0,0,0,0,0,0,455,0,0,False
3,0,0,0,0,0,0,0,603,0,0,False
3,0,0,0,0,0,0,0,112,0,0,False
3,0.536231884057971,91.9420289855072,92.4782608695652,8.38983023723304,233.304347826087,69,3.10144927536232,1493,0,0,False
3,0,0,0,0,0,0,0,1492,0,0,False
3,0,0,0,0,0,0,0,1491,0,0,False
3,7.25,2.25,9.5,2.24233556018647,133.75,4,7,38,0,0,False
3,22.5,32.6666666666667,55.1666666666667,2.90196006575576,34.3333333333333,6,2.33333333333333,216,19,0,False
3,7,5,12,0,889,1,1,9,5,0,False
3,1,1,2,0,29,1,12,883,0,0,False
3,9.5,3,12.5,3.48111760163113,39.3333333333333,6,6.5,195,70,0,False
3,0,0,0,0,0,0,0,882,0,0,False
3,0,0,0,0,0,0,0,302,0,0,False
3,0,0,0,0,0,0,0,602,0,0,False
3,1,21.5,22.5,1.81307709402063,442,2,0.5,1490,0,0,False
3,0,0,0,0,0,0,0,601,0,0,False
3,2,1,3,0,0,1,0,11,3,0,False
3,9.13333333333333,0.666666666666667,9.8,5.0234842204182,91.3333333333333,15,8.4,11,155,0,False
3,1,2,3,2,526,4,1.25,181,0,0,False
3,11,6,17,0,5,1,5,149,0,0,False
3,11,3,14,0,124,1,15,148,0,0,False
3,0,0,0,0,0,0,0,1489,0,0,False
3,0,0,0,0,0,0,0,1488,0,0,False
3,0,0,0,0,0,0,0,881,0,0,False
3,30,21,51,0,22,1,19,8,0,0,False
5,14.6666666666667,8.66666666666667,23.3333333333333,1.8073549220576,-19.3333333333333,3,1.66666666666667,7,4,0,False
3,0,0,0,0,0,0,0,111,0,0,False
3,0,0,0,0,0,0,0,454,0,0,False
3,1,1,2,0,8,1,7,9,0,0,False
3,1,1,2,0,70,1,5,10,0,0,False
3,33.6666666666667,0.833333333333333,34.5,4.2043772247694,157.166666666667,6,5.66666666666667,101,0,0,False
3,0,0,0,0,0,0,0,538,0,0,False
3,0,0,0,0,0,0,0,367,0,0,False
3,0,0,0,0,0,0,0,366,0,0,False
3,0,0,0,0,0,0,0,1487,0,0,False
3,2,1,3,1,639,2,2,100,0,0,False
3,0,0,0,0,0,0,0,1486,0,0,False
3,0,0,0,0,0,0,0,1485,0,0,False
3,0,0,0,0,0,0,0,880,0,0,False
3,6.75,6.75,13.5,2.27816485326134,7.5,4,23.25,0,0,0,False
3,17,1,18,0,64,1,20,19,0,0,False
3,0,0,0,0,0,0,0,194,0,0,False
3,0,0,0,0,0,0,0,879,0,0,False
3,0,0,0,0,0,0,0,878,0,0,False
3,7,7,14,0,77,1,2,600,0,0,False
4,51.8823529411765,1.05882352941176,52.9411764705882,5.52187531581187,209.058823529412,17,2.94117647058824,99,27,0,False
3,4.28571428571429,4,8.28571428571429,3.2295890391364,83.7142857142857,7,7.85714285714286,94,16,0,False
3,0,0,0,0,0,0,0,537,0,0,False
3,0,0,0,0,0,0,0,301,0,0,False
3,6.25,6.25,12.5,2.20513431423386,96,4,4.25,40,20,0,False
3,0,0,0,0,0,0,0,365,0,0,False
3,1,1,2,0,76,1,5,37,0,0,False
3,0,7.5,7.5,1.02944684452678,1,2,15,8,0,0,False
3,7.75,0.75,8.5,2.02076620607661,40.75,4,16,7,89,0,False
3,10,1,11,0,113,1,5,6,5,0,False
3,0,0,0,0,0,0,0,1484,0,0,False
3,0,0,0,0,0,0,0,877,0,0,False
3,1,1,2,0,0,1,0,10,0,0,False
3,0,0,0,0,0,0,0,599,0,0,False
3,1,1,2,0,4,1,13,1483,0,0,False
5,28,2.33333333333333,30.3333333333333,3.83908617537007,61.6666666666667,6,2.66666666666667,93,0,0,False
3,2,1,3,0,119,1,5,10,8,0,False
3,0,0,0,0,0,0,0,1482,0,0,False
3,10.5,11,21.5,1.24310364757919,28,2,1.5,1481,3,0,False
3,28.5,3,31.5,1.00018176830648,77,2,1,36,0,0,False
3,14,0,14,0,17,1,11,35,0,0,False
4,23.5,0,23.5,1.00032662328855,11.5,2,13.5,34,0,0,False
3,0,0,0,0,0,0,0,216,0,0,False
3,0,0,0,0,0,0,0,536,0,0,False
3,1,0,1,1,24.5,2,9.5,9,88,0,False
3,0,0,0,0,0,0,0,535,0,0,False
3,12,1,13,0,133,1,26,5,0,0,False
6,2,10.3333333333333,12.3333333333333,3.16877562159648,-33,6,9.33333333333333,4,69,0,False
3,4,1,5,1.73696559416621,193,2,15.5,3,0,0,False
9,62.6666666666667,6.66666666666667,69.3333333333333,4.07641200725638,-89.1666666666667,6,9.83333333333333,2,68,0,False
3,0,0,0,0,0,0,0,1480,0,0,False
3,0,0,0,0,0,0,0,48,0,0,False
3,0,0,0,0,0,0,0,73,0,0,False
3,0,0,0,0,0,0,0,1479,0,0,False
3,0,0,0,0,0,0,0,1478,0,0,False
3,12,3,15,0,206,1,8,598,0,0,False
3,2,2,4,0,26,1,11,597,0,0,False
3,0,0,0,0,0,0,0,364,0,0,False
3,14,14.5,28.5,2.44221015740241,32,2,9,215,127,0,False
3,0,0,0,0,0,0,0,1477,0,0,False
3,0,0,0,0,0,0,0,1476,0,0,False
3,4,2,6,0,131,1,5,147,0,0,False
3,5,2.66666666666667,7.66666666666667,2.44091945157582,583.333333333333,3,5,98,0,0,False
3,29,1,30,0,0,1,5,146,0,0,False
3,51,2,53,0,1,1,5,145,0,0,False
3,37,1,38,0,1,1,5,144,0,0,False
3,67,3,70,0,0,1,5,143,16,0,False
3,13,8,21,0,9,1,5,142,0,0,False
3,3,1,4,0,10,1,4,141,0,0,False
3,25,1,26,0,10,1,5,140,0,0,False
3,0,0,0,0,0,0,0,193,0,0,False
3,2.66666666666667,135.666666666667,138.333333333333,3.62918485857437,70,3,24.6666666666667,192,0,0,False
3,0,0,0,0,0,0,0,1475,0,0,False
3,0,0,0,0,0,0,0,876,0,0,False
3,0,0,0,0,0,0,0,875,0,0,False
3,0,0,0,0,0,0,0,874,0,0,False
3,0,0,0,0,0,0,0,873,0,0,False
3,0,0,0,0,0,0,0,872,0,0,False
3,0,0,0,0,0,0,0,1474,0,0,False
3,1,1,2,0,7,1,13,1473,126,0,False
3,0,0,0,0,0,0,0,1472,0,0,False
3,0,0,0,0,0,0,0,1471,0,0,False
3,0,0,0,0,0,0,0,1470,0,0,False
3,0,0,0,0,0,0,0,1469,0,0,False
3,0,0,0,0,0,0,0,1468,0,0,False
3,17,11,28,0,4,1,4,100,0,0,False
3,0,0,0,0,0,0,0,300,0,0,False
3,0,0,0,0,0,0,0,534,0,0,False
3,0,0,0,0,0,0,0,1467,0,0,False
3,1,3,4,0,0,1,2,214,3,0,False
3,2.66666666666667,3,5.66666666666667,1.83583367386252,70,3,3.66666666666667,6,0,0,False
3,0,0,0,0,0,0,0,363,0,0,False
3,0,0,0,0,0,0,0,362,0,0,False
3,0,0,0,0,0,0,0,1466,0,0,False
3,0,0,0,0,0,0,0,1465,0,0,False
3,3,5,8,0,3,1,4,213,18,0,False
3,1,1,2,0,64,1,2,212,0,0,False
3,4.4,5,9.4,3.11172502751748,23,5,5.8,26,0,0,False
5,2.4,0.7,3.1,3.52200350089814,200.2,10,8.1,25,0,0,False
5,4,14,18,0,111,1,2,24,0,0,False
3,0,0,0,0,0,0,0,1464,0,0,False
3,14.25,4.75,19,4.34563201586381,400.375,8,8.5,48,154,0,False
3,0,0,0,0,0,0,0,361,0,0,False
3,14,5,19,0,138,1,4,99,17,0,False
3,11.25,2.25,13.5,3.63272751172598,188.75,8,8.625,98,153,0,False
3,6,6,12,1.84416502694234,554,3,3,596,0,0,False
3,27.76,3.8,31.56,5.72929910937743,303.52,25,6.32,97,152,42,True
3,1,1,2,0,29,1,3,215,0,0,False
3,0,0,0,0,0,0,0,110,0,0,False
3,0,0,0,0,0,0,0,1463,0,0,False
3,9,9,18,0,106,1,3,13,10,0,False
3,16,5,21,0,62,1,1,55,0,0,False
3,4,2,6,0,870,1,1,8,0,0,False
3,0,0,0,0,0,0,0,595,0,0,False
3,0,0,0,0,0,0,0,109,0,0,False
3,3,2,5,1.63777228825598,47,3,17,5,0,0,False
5,12.8409090909091,7.40909090909091,20.25,6.11023006397685,305.795454545455,44,5.20454545454545,453,151,0,False
3,15,6,21,0,382,1,8,41,0,0,False
3,0,0,0,0,0,0,0,72,0,0,False
3,31.6666666666667,0.666666666666667,32.3333333333333,2.08673872628013,46.3333333333333,3,3.66666666666667,41,0,0,False
3,0,0,0,0,0,0,0,191,0,0,False
3,0,0,0,0,0,0,0,356,0,0,False
3,1.875,2.625,4.5,3.25528376064424,309.375,8,5.75,92,0,0,False
4,3,0,3,0,0,1,5,139,15,0,False
4,9,1,10,0,0,1,5,138,14,0,False
4,44,41,85,0,0,1,5,137,13,0,False
4,8,3,11,0,820,1,4,136,0,0,False
4,15,1,16,0,758,1,3,135,6,0,False
4,4.25,0.75,5,2.1332062193465,360,4,3.25,134,0,0,False
4,16,2,18,0,518,1,3,133,0,0,False
4,7.5,2,9.5,1.29448221563933,587.5,2,2.5,132,12,0,False
4,1,21.5,22.5,2.42391439491806,428,4,0.5,131,0,0,False
3,19,2,21,0,575,1,2,20,0,0,False
3,2,2,4,0,62,1,2,40,0,0,False
5,12.5,2,14.5,1.53605290024021,-24,2,0.5,39,1,0,False
3,2.875,0.625,3.5,3.26487367169703,68.125,8,8.5,190,94,0,False
3,0,0,0,0,0,0,0,594,0,0,False
3,5,2,7,0,241,1,4,1,0,0,False
3,0,0,0,0,0,0,0,1462,0,0,False
3,0,0,0,0,0,0,0,355,0,0,False
3,8.25,5,13.25,2.54775250785681,49.5,4,22,4,150,0,False
5,11,10.5,21.5,1.24310364757919,303.5,2,0.5,6,2,0,False
3,2,2,4,0,299,1,4,108,0,0,False
3,3,2,5,1,1.5,2,7,1461,0,0,False
3,1,1,2,0,9,1,9,91,0,0,False
3,0,0,0,0,0,0,0,90,0,0,False
3,0,0,0,0,0,0,0,1460,0,0,False
3,0,0,0,0,0,0,0,156,0,0,False
3,0,0,0,0,0,0,0,1459,0,0,False
3,0,0,0,0,0,0,0,593,0,0,False
5,2,2,4,0,55,1,6,1458,0,0,False
3,8.33333333333333,11,19.3333333333333,1.82246001497928,553,3,3,592,0,0,False
3,4,5,9,0,486,1,3,21,0,0,False
5,6,1,7,0,252,1,6,1457,0,0,False
3,0,0,0,0,0,0,0,591,0,0,False
4,9.66666666666667,0.666666666666667,10.3333333333333,1.80105243750778,9,3,15.3333333333333,39,0,0,False
3,1,1,2,1.58496250072116,8.33333333333333,3,5.66666666666667,1456,14,0,False
3,10,3,13,0,0,1,0,180,0,0,False
3,0,0,0,0,0,0,0,89,0,0,False
3,3,1,4,0,97,1,4,44,0,0,False
3,0,0,0,0,0,0,0,47,0,0,False
3,0,0,0,0,0,0,0,590,0,0,False
3,4,0,4,0,7,1,4,211,0,0,False
3,7,0,7,1.95713506298706,4,2,1.5,1455,5,0,False
3,0,0,0,0,0,0,0,1454,0,0,False
3,0,0,0,0,0,0,0,189,0,0,False
3,0,0,0,0,0,0,0,533,0,0,False
12,27.1666666666667,11.5,38.6666666666667,3.08796912315458,11.3333333333333,6,5.16666666666667,107,23,0,False
3,2,2,4,1.58496250072116,264.666666666667,3,13.6666666666667,1,0,0,False
3,0,0,0,0,0,0,0,299,0,0,False
3,2,2,4,1.58496250072116,331,3,11.6666666666667,0,0,0,False
3,2,0,2,0,2,1,13,1453,125,0,False
3,14,7,21,0,22,1,20,3,61,0,False
3,1.5,0.5,2,1,56.5,2,15,2,0,0,False
3,8.33333333333333,0.666666666666667,9,2.14392416410855,53.3333333333333,3,22.3333333333333,1,149,0,False
4,2,0,2,0,61,1,18,0,40,0,False
3,6.66666666666667,1.33333333333333,8,1.74903095398826,5.33333333333333,3,7.33333333333333,210,124,0,False
3,0,0,0,0,0,0,0,1452,0,0,False
3,11.6,14.2,25.8,2.85078141622256,17.4,5,5.6,209,123,0,False
3,0,0,0,0,0,0,0,1451,0,0,False
3,0,0,0,0,0,0,0,589,0,0,False
3,18.8,0.8,19.6,3.13256657739435,251.2,5,4,1450,13,0,False
3,2,2,4,1,330,2,13,115,0,0,False
3,2,2,4,1.58496250072116,308,3,11.6666666666667,114,0,0,False
3,0,0,0,0,0,0,0,46,0,0,False
3,0,0,0,0,0,0,0,45,0,0,False
3,1,2,3,0,42,1,9,209,0,0,False
3,2,2,4,0,15,1,2,179,0,0,False
4,1,0,1,0,57,1,8,208,0,0,False
3,0,0,0,0,0,0,0,1449,0,0,False
3,1,1,2,0,12,1,18,43,0,0,False
3,0,0,0,0,0,0,0,1448,0,0,False
3,0,0,0,0,0,0,0,354,0,0,False
3,0,0,0,0,0,0,0,71,0,0,False
3,0,0,0,0,0,0,0,353,0,0,False
3,0,0,0,0,0,0,0,352,0,0,False
3,0,0,0,0,0,0,0,188,0,0,False
5,12.1111111111111,2.22222222222222,14.3333333333333,4.01238778116147,23.1111111111111,9,7.77777777777778,38,67,0,False
3,0,0,0,0,0,0,0,187,0,0,False
3,8.14285714285714,1.28571428571429,9.42857142857143,2.81444548015319,48.8571428571429,7,1.85714285714286,37,0,0,False
3,3,3,6,0,0,1,13,113,122,0,False
3,2,2,4,0,263,1,2,18,0,0,False
3,0,0,0,0,0,0,0,88,0,0,False
3,0,0,0,0,0,0,0,87,0,0,False
3,0,0,0,0,0,0,0,86,0,0,False
3,20,5,25,0,3,1,12,42,0,0,False
8,89.3333333333333,15.3333333333333,104.666666666667,1.99194832853736,3.66666666666667,3,4.66666666666667,57,28,0,False
3,0,0,0,0,0,0,0,351,0,0,False
3,0,0,0,0,0,0,0,106,0,0,False
3,0,0,0,0,0,0,0,350,0,0,False
3,11,6,17,0,325,1,5,12,0,0,False
3,0,0,0,0,0,0,0,155,0,0,False
3,6,1,7,0,271,1,2,33,0,0,False
3,52,3,55,0,-3,1,12,41,0,0,False
3,84,11,95,0,45,1,12,40,0,0,False
3,4,1,5,0,7,1,13,56,121,0,False
3,0,0,0,0,0,0,0,1447,0,0,False
3,11,1,12,1.08496250072116,128,2,7.5,47,0,0,False
3,0,0,0,0,0,0,0,1446,0,0,False
3,0,0,0,0,0,0,0,360,0,0,False
3,0,0,0,0,0,0,0,1445,0,0,False
3,0,0,0,0,0,0,0,1444,0,0,False
3,7,4,11,0,114,1,4,208,0,0,False
7,1.5,19,20.5,2.21485089518696,15,2,12,105,0,0,False
3,0,0,0,0,0,0,0,359,0,0,False
3,11,1,12,0,0,1,0,532,0,0,False
3,5,1,6,0,101,1,2,40,0,0,False
3,20,1,21,0,0,1,0,70,0,0,False
3,0,0,0,0,0,0,0,588,0,0,False
3,2,2.33333333333333,4.33333333333333,1.59313035317864,100.333333333333,3,4.33333333333333,1443,17,0,False
3,1.3,5.5,6.8,3.37798909074553,269.4,10,4.7,207,17,0,False
3,0,0,0,0,0,0,0,871,0,0,False
3,0,0,0,0,0,0,0,186,0,0,False
3,0,0,0,0,0,0,0,104,0,0,False
3,0,0,0,0,0,0,0,298,0,0,False
3,1,1,2,0,140,1,6,99,0,0,False
3,0,0,0,0,0,0,0,358,0,0,False
3,0,0,0,0,0,0,0,214,0,0,False
3,0,0,0,0,0,0,0,357,0,0,False
3,0,0,0,0,0,0,0,356,0,0,False
3,0,0,0,0,0,0,0,870,0,0,False
3,0,0,0,0,0,0,0,181,0,0,False
15,67,29,96,1.71086607592643,-231,2,6,39,30,0,False
3,0,0,0,0,0,0,0,869,0,0,False
3,0,0,0,0,0,0,0,85,0,0,False
3,2,2,4,0,104,1,4,39,0,0,False
4,1.5,178.5,180,4.29219847782061,141.333333333333,6,5.16666666666667,349,0,0,False
4,660.5,758.5,1419,1.07432369027125,348,2,2,348,0,0,False
3,0,0,0,0,0,0,0,587,0,0,False
3,32.5,0,32.5,1.05111056035883,0,2,0,206,0,0,False
6,3.8,1,4.8,2.58950651602117,-40,5,1.8,205,0,0,False
3,0,0,0,0,0,0,0,28,0,0,False
3,0,0,0,0,0,0,0,1442,0,0,False
5,319.5,0.5,320,3.3407965548442,48.75,4,1.25,32,13,0,False
3,3,2,5,0,0,1,8,178,0,0,False
3,53.5,0.5,54,2.40466764309292,31.5,2,0.5,531,0,0,False
4,4,7,11,0,35,1,5,207,15,0,False
3,0,0,0,0,0,0,0,70,0,0,False
3,0,0,0,0,0,0,0,69,0,0,False
3,6,16,22,0,35,1,4,75,15,0,False
3,0,0,0,0,0,0,0,868,0,0,False
4,0,0,0,0,0,0,0,1441,0,0,False
4,0,0,0,0,0,0,0,103,0,0,False
4,0,0,0,0,0,0,0,297,0,0,False
4,1,2.33333333333333,3.33333333333333,2.79739394073032,64.3333333333333,6,4.66666666666667,98,0,0,False
4,2,0,2,0,241,1,8,177,20,0,False
4,5.33333333333333,1,6.33333333333333,1.69997545018534,70,3,10.6666666666667,355,0,0,False
4,0,0,0,0,0,0,0,354,0,0,False
4,0,0,0,0,0,0,0,353,0,0,False
4,0,0,0,0,0,0,0,296,0,0,False
4,2,2.5,4.5,1.08496250072116,67,2,9,7,87,0,False
5,7,0,7,0,11,1,2,204,0,0,False
4,0,0,0,0,0,0,0,586,0,0,False
4,0,0,0,0,0,0,0,1440,0,0,False
5,6,5.66666666666667,11.6666666666667,1.5935062456951,59.3333333333333,3,6.66666666666667,11,0,0,False
4,2,0,2,0,11,1,13,1439,0,0,False
5,4,0,4,0,-10,1,20,42,0,0,False
4,9,2,11,0,486,1,3,37,0,0,False
4,2.33333333333333,13.3333333333333,15.6666666666667,2.89549554384433,104.333333333333,3,5.33333333333333,585,37,0,False
4,0,0,0,0,0,0,0,84,0,0,False
4,13,13,26,0,279,1,3,38,0,0,False
4,0,0,0,0,0,0,0,83,0,0,False
4,0,0,0,0,0,0,0,44,0,0,False
4,0,0,0,0,0,0,0,1438,0,0,False
4,0,0,0,0,0,0,0,1437,0,0,False
4,8.75,3.25,12,2.02775782809719,1,4,5.5,1436,20,0,False
4,16,0,16,0,52,1,22,1435,0,0,False
4,0,0,0,0,0,0,0,1434,0,0,False
4,7,8,15,0,21,1,20,41,0,0,False
4,6,0.5,6.5,1.03947567069741,50,2,15,0,36,0,False
5,9.57142857142857,3.14285714285714,12.7142857142857,3.42346024532771,105,7,0.857142857142857,203,13,0,False
4,6,2,8,0,287,1,2,202,0,0,False
4,0,0,0,0,0,0,0,185,0,0,False
4,0,0,0,0,0,0,0,1433,0,0,False
4,3.25,8.75,12,2.02775782809719,71.75,4,4.5,1432,19,0,False
4,0,0,0,0,0,0,0,584,0,0,False
4,40,1,41,0,7,1,6,180,20,0,False
4,2,2,4,0,587,1,2,179,0,0,False
4,2,2,4,0,317,1,10,10,18,0,False
4,3,0,3,0,0,1,5,69,0,0,False
5,1.5,4.5,6,2.26361194600559,260,4,4.5,8,0,0,False
4,2,2,4,2.25,69.25,4,7.75,68,66,0,False
4,1,1,2,0,0,1,22,20,0,0,False
4,1,1,2,0,6,1,22,19,0,0,False
4,0,0,0,0,0,0,0,1431,0,0,False
4,0,0,0,0,0,0,0,82,0,0,False
5,0,0,0,0,0,0,0,81,0,0,False
5,10,4,14,0,186,1,3,583,0,0,False
5,0,0,0,0,0,0,0,1430,0,0,False
5,0,0,0,0,0,0,0,1429,0,0,False
5,11.4,1.2,12.6,3.04492430394552,100.6,5,4.2,1428,36,0,False
5,0,0,0,0,0,0,0,102,0,0,False
5,2,2,4,0,854,1,1,176,4,0,False
5,7,1,8,0,254,1,3,201,0,0,False
5,10,7,17,0,86,1,11,12,0,0,False
5,3.5,3,6.5,1.11547721741994,16.5,2,4,37,0,0,False
5,21,11,32,1.67987753188883,37,2,4,36,0,0,False
5,36.5,4.5,41,1.41014312296411,47,2,3.5,35,21,0,False
5,25.6666666666667,0,25.6666666666667,2.26690396185211,62.6666666666667,3,10,67,65,0,False
5,0,0,0,0,0,0,0,867,0,0,False
5,2,2,4,0,146,1,1,66,4,0,False
5,1,1,2,2,176.5,4,7.25,65,0,0,False
5,0,6.4,6.4,2.65715089646678,145,5,10,64,0,0,False
5,1,5.5,6.5,1.90795846778051,44.5,2,3.5,63,0,0,False
5,0,0,0,0,0,0,0,295,0,0,False
5,0,0,0,0,0,0,0,530,0,0,False
5,12.6666666666667,4.66666666666667,17.3333333333333,1.8463589100674,62,3,10,62,64,0,False
5,16,14.5,30.5,1.56677711028129,48.5,2,14,61,63,0,False
5,8.75,3.25,12,2.02775782809719,432,4,4.25,9,17,0,False
5,15.2,3.4,18.6,2.91511123563964,73,5,7.6,60,62,0,False
5,0,0,0,0,0,0,0,866,0,0,False
5,3,3.5,6.5,1.11547721741994,41,2,7,9,20,0,False
5,0,0,0,0,0,0,0,347,0,0,False
5,3,2,5,0,70,1,7,12,0,0,False
5,5,1,6,0,244,1,2,112,0,0,False
5,0,0,0,0,0,0,0,529,0,0,False
5,0,0,0,0,0,0,0,184,0,0,False
5,1,0,1,0,0,1,16,38,86,0,False
5,1,1,2,6.44294349584873,128.954022988506,87,5.04597701149425,178,0,0,False
5,0,244,244,0,33,1,9,177,0,0,False
5,0,36,36,0,33,1,6,176,0,0,False
5,12.7021276595745,12.7021276595745,25.4042553191489,7.92406567753032,112.851063829787,94,5.82978723404255,175,93,0,False
5,5,5,10,0,14,1,3,174,0,0,False
5,4,3,7,0,1,1,11,173,23,0,False
5,18,3,21,1.18550345826667,89.5,2,5.5,172,19,0,False
5,0,0,0,0,0,0,0,528,0,0,False
5,3,2,5,0,2,1,16,6,84,0,False
5,0,0,0,0,0,0,0,183,0,0,False
5,0,0,0,0,0,0,0,527,0,0,False
5,0,0,0,0,0,0,0,80,0,0,False
5,0,0,0,0,0,0,0,1427,0,0,False
5,7.14285714285714,6.42857142857143,13.5714285714286,3.75012814267088,50.5714285714286,7,1.14285714285714,19,3,0,False
5,2,1,3,0,-6,1,10,37,0,0,False
5,37,53,90,0,6,1,1,526,3,0,False
5,2,21,23,0,0,1,0,525,2,0,False
5,3.4,26.8,30.2,5.10011273735467,403.5,10,2.4,524,26,17,True
5,2,2,4,0,26,1,2,200,0,0,False
5,0,0,0,0,0,0,0,865,0,0,False
5,19.5,10,29.5,2.69321741991921,436,4,4,864,0,0,False
5,17,20,37,0,23,1,1,39,0,0,False
12,24.4285714285714,7.57142857142857,32,4.3496222276751,-124.428571428571,7,10,36,0,0,False
5,0,0,0,0,0,0,0,863,0,0,False
5,2,2,4,0,84,1,22,18,0,0,False
5,0,0,0,0,0,0,0,1426,0,0,False
5,1,4,5,0,0,1,13,1425,120,0,False
5,0,0,0,0,0,0,0,182,0,0,False
5,0,0,0,0,0,0,0,1424,0,0,False
5,0,0,0,0,0,0,0,1423,0,0,False
5,0,0,0,0,0,0,0,862,0,0,False
5,0,0,0,0,0,0,0,1422,0,0,False
5,0,0,0,0,0,0,0,1421,0,0,False
5,4,6,10,1,-11,2,9,206,0,0,False
5,0,0,0,0,0,0,0,154,0,0,False
5,0,0,0,0,0,0,0,582,0,0,False
5,0,0,0,0,0,0,0,171,0,0,False
5,0,0,0,0,0,0,0,1420,0,0,False
5,3,1,4,0,23,1,4,18,0,0,False
5,0,0,0,0,0,0,0,1419,0,0,False
7,8,5,13,0,-62,1,11,581,0,0,False
5,0,0,0,0,0,0,0,346,0,0,False
5,6,2,8,0,-23,1,9,31,0,0,False
5,40,1,41,0,-84,1,21,30,0,0,False
6,4.5,0.5,5,1.02944684452678,-57.5,2,15,29,0,0,False
5,1,1,2,0,0,1,13,1418,119,0,False
5,4,1,5,0,29,1,12,181,118,0,False
5,0,0,0,0,0,0,0,180,0,0,False
5,0.8,6,6.8,2.9890922219844,99.8,5,11.4,0,0,0,False
5,7,2,9,0,57,1,11,170,22,0,False
5,0,0,0,0,0,0,0,861,0,0,False
5,0,0,0,0,0,0,0,860,0,0,False
5,0,0,0,0,0,0,0,352,0,0,False
5,3,3,6,0,110,1,7,175,0,0,False
5,0,1,1,0,106,1,3,213,0,0,False
5,0,0,0,0,0,0,0,68,0,0,False
5,4.83333333333333,9,13.8333333333333,3.44374317862556,32.6666666666667,6,6,205,117,0,False
5,0,0,0,0,0,0,0,1417,0,0,False
5,44,36,80,0,-21,1,4,204,14,0,False
5,59,298,357,0,-25,1,12,203,116,0,False
5,0,0,0,0,0,0,0,859,0,0,False
5,39.92,6.36,46.28,5.84629880234572,88.28,25,7.92,17,148,0,False
5,5,1,6,0,10,1,20,54,0,0,False
5,0,0,0,0,0,0,0,1416,0,0,False
5,0,0,0,0,0,0,0,580,0,0,False
5,0,0,0,0,0,0,0,67,0,0,False
5,6,2,8,0,28,1,4,202,13,0,False
5,2,1,3,0,817,1,2,351,0,0,False
5,10,6,16,0,7,1,22,87,0,0,False
5,10,9,19,0,745,1,1,579,0,0,False
5,2,1.33333333333333,3.33333333333333,1.79360726131364,50,3,7,40,0,0,False
5,6,4.5,10.5,1.34858600215359,75,2,8.5,39,12,0,False
5,0,0,0,0,0,0,0,1415,0,0,False
5,0,0,0,0,0,0,0,79,0,0,False
5,0,0,0,0,0,0,0,78,0,0,False
5,280,4,284,0,0,1,3,34,0,0,False
5,0,0,0,0,0,0,0,77,0,0,False
5,3,2.5,5.5,1.0557541576085,20,2,27,350,0,0,False
5,0,0,0,0,0,0,0,452,0,0,False
5,3,3,6,1.58496250072116,744.666666666667,3,2.33333333333333,1414,0,0,False
5,179.217391304348,108.95652173913,288.173913043478,6.16984291553349,713.04347826087,23,0.869565217391304,1413,0,0,False
5,0,0,0,0,0,0,0,1412,0,0,False
5,3.33333333333333,3.33333333333333,6.66666666666667,1.6552614282207,186.666666666667,3,4.33333333333333,96,0,0,False
5,17,17,34,0,15,1,12,578,115,0,False
5,3,2,5,0,199,1,4,8,0,0,False
5,0,0,0,0,0,0,0,179,0,0,False
5,3,3,6,0,1,1,12,1411,114,0,False
5,0,0,0,0,0,0,0,169,0,0,False
5,0,0,0,0,0,0,0,178,0,0,False
5,10.5,1.5,12,1.13755361906718,11,2,10,16,0,0,False
5,3,0,3,0,13,1,17,177,38,0,False
5,0,0,0,0,0,0,0,176,0,0,False
5,1,0,1,0,328,1,3,15,0,0,False
5,0,0,0,0,0,0,0,41,0,0,False
5,0,0,0,0,0,0,0,76,0,0,False
5,0,0,0,0,0,0,0,175,0,0,False
5,0,0,0,0,0,0,0,75,0,0,False
5,12.5,0.5,13,1.90795846778051,15,2,5.5,33,0,0,False
5,0,0,0,0,0,0,0,153,0,0,False
5,66.9166666666667,8,74.9166666666667,5.98452560204559,40.4166666666667,12,4.16666666666667,36,23,0,False
5,8,5,13,0,454,1,2,35,0,0,False
5,0,0,0,0,0,0,0,345,0,0,False
5,2.33333333333333,0.333333333333333,2.66666666666667,1.66666666666667,99,3,8,32,0,0,False
5,6,0,6,0,62,1,4,31,0,0,False
5,0,0,0,0,0,0,0,74,0,0,False
5,26,3.5,29.5,2.18648433797246,0,2,2.5,30,7,0,False
5,0,0,0,0,0,0,0,73,0,0,False
5,0,0,0,0,0,0,0,72,0,0,False
